attribute#1,attribute#2,attribute#3,attribute#4,attribute#5,attribute#6,attribute#7,target
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,4
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,5
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,1
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,7
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,10
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,9
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,7
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,1
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,9
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,1
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,10
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,5
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,3
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,1
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,1
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,9
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,6
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,5
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,6
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,9
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,10
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,3
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,6
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,2
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,4
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,1
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,5
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,-1.2514142942483344,9
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,0.7990958746405025,1
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,7
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,2
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,1
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,7
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,10
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,4
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,1
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,1
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,5
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,-1.2514142942483344,2
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,5
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,2
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,5
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,5
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,8
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,3
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,5
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,10
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,6
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,4
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,7
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,3
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,5
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,8
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,4
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,4
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,2
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,8
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,-1.2514142942483344,5
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,5
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,6
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,7
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,5
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,9
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,7
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,3
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,5
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,7
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,4
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,8
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,10
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,4
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,10
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,8
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,6
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,1
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,3
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,10
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,6
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,1
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,5
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,-1.2514142942483344,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,6
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,8
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,10
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,7
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,2
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,-1.4960264830861913,0.7990958746405025,3
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,-1.4960264830861913,0.7990958746405025,1
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,4
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,6
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,1
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,5
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,8
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,2
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,6
0.7208003001010047,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,1
-1.3873468141729015,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,2
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,-1.2514142942483344,5
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,0.7990958746405025,9
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,3
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,6
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,4
-1.3873468141729015,-1.1254628677422756,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,-1.1254628677422756,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,4
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,9
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,10
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,6
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,-0.9018499505645788,-1.4960264830861913,-1.2514142942483344,9
0.7208003001010047,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,7
-1.3873468141729015,-1.1254628677422756,-1.2611408289624875,0.7929328565333004,-0.9018499505645788,0.6684373647831919,0.7990958746405025,7
0.7208003001010047,0.8885233166386385,0.7929328565333004,-1.2611408289624875,-0.9018499505645788,0.6684373647831919,0.7990958746405025,9
0.7208003001010047,0.8885233166386385,-1.2611408289624875,-1.2611408289624875,1.1088319064318592,0.6684373647831919,0.7990958746405025,7
-1.3873468141729015,0.8885233166386385,0.7929328565333004,0.7929328565333004,1.1088319064318592,-1.4960264830861913,-1.2514142942483344,5
-1.3873468141729015,0.8885233166386385,0.7929328565333004,-1.2611408289624875,1.1088319064318592,0.6684373647831919,-1.2514142942483344,8
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,-1.2514142942483344,10
0.7208003001010047,0.8885233166386385,-1.2611408289624875,0.7929328565333004,1.1088319064318592,0.6684373647831919,0.7990958746405025,9
